,All,Coal,Petroleum Liquids,Petroleum Coke,Natural Gas,Other Gasses,Nuclear,Hydroelectric,Other Renewables,Hydro-electric storage,Other
Dec-02,100.0,53.00861363034658,2.111540048147669,0.38542763380680595,14.19186415215156,0.31554578646323966,21.21237308902393,6.670791850606772,2.000098511855286,-0.20933769248292974,0.31246729098554954
Jan-03,100.0,53.017202307676556,3.367944583012904,0.3286655418741538,14.671816929784292,0.3751582653243233,20.23778542584703,6.0235855539213246,1.900645927208185,-0.23451046671091758,0.31170593206214237
Feb-03,100.0,52.45865483259761,3.254814552429582,0.3441949680700687,14.552095412181828,0.3782802950051629,20.364980334103038,6.60988006643297,1.9923207763434463,-0.25363493278173027,0.2984136956180305
Mar-03,100.0,50.93438749724793,3.0714682387116063,0.2878577273040941,15.345511423942796,0.4163421695140265,19.694266176388435,7.952891228554434,2.207895056799324,-0.2556544655737274,0.34536355182260603
Apr-03,100.0,49.67874690295217,2.559526309158863,0.44338526575120035,15.815940872632595,0.4566833242346618,19.868699169921193,8.66438499979003,2.335559008384776,-0.19107210347289297,0.36814625064740547
May-03,100.0,48.85886618218473,2.224389926677397,0.3940886699507389,16.053910809800193,0.4259539254418052,20.2253328781154,9.557950868978523,2.10473264075176,-0.19411793396088378,0.3488920320603489
Jun-03,100.0,49.37266880441992,2.900570135140891,0.4457032985086433,16.566472159516145,0.3757294018144536,19.526063755346918,8.696842656087425,2.031676878799126,-0.23182656209118513,0.3157952381242128
Jul-03,100.0,48.57210012927489,2.81573521084627,0.4431137084797914,20.54989903738288,0.34508915693543735,18.604098334383913,6.635487558627763,1.8720819666876782,-0.1989871686663319,0.36138206604771417
Aug-03,100.0,48.53961070253735,2.838016217235527,0.4300500764766275,21.80369602112012,0.3362876359293482,18.077817587529072,6.016510570536593,1.7783434952961636,-0.21109644436063443,0.39102604395834645
Sep-03,100.0,51.0342394533571,2.2015498118439294,0.47936472568825506,18.286418102594574,0.40509259259259256,19.677163794810852,5.718954248366013,2.022987225193108,-0.23798029312735194,0.41190087145969495
Oct-03,100.0,51.94056223328476,2.2722753071809767,0.5346530134543475,16.895035225157383,0.420876244127782,19.56569222894885,6.00767422679068,2.1346999585969924,-0.2004948800453803,0.42870043456857737
Nov-03,100.0,53.118673770508316,1.658122584912058,0.5173449895423126,15.217529971430203,0.4871301621193352,20.008930160105013,6.618725807155543,2.192589309994058,-0.23332561176632524,0.4142788559994897
Dec-03,100.0,53.1509286058852,2.4240231548480464,0.5022913651712494,13.276350699469369,0.4344548962855765,20.68620356970574,7.249155812831646,2.1306681138446697,-0.1992884708152436,0.3455137481910275
Jan-04,100.0,52.130741662001576,3.8981837908964465,0.5554818119383863,13.923981231928806,0.34108026062918056,20.43191957200487,6.63201999157399,1.987614919808626,-0.221615600814899,0.32030379805278375
Feb-04,100.0,51.38825251368206,2.4503627338678884,0.5297823596792669,16.011200203640065,0.3799159984726995,20.39646175385007,6.654575537737049,2.0647193585337913,-0.22018582156039201,0.3449153620974927
Mar-04,100.0,49.96178904964833,2.62230742328666,0.5291245158866883,16.126640156470604,0.41837752418947455,20.493050788181808,7.420048443713327,2.2670751136613863,-0.21145551338678548,0.3730424983485098
Apr-04,100.0,48.68908314977974,2.5468061674008813,0.5647714757709251,17.83521475770925,0.4628992290748899,20.174834801762113,7.188876651982379,2.373003854625551,-0.23024504405286345,0.39406662995594716
May-04,100.0,47.961390433135804,2.599731199218034,0.5269106237399963,18.9449569307838,0.39770297513592767,19.829250412364836,7.337039525933166,2.2417374305088886,-0.21045879406194637,0.3714338078074409
Jun-04,100.0,48.579915093382795,2.66166306851935,0.4801715519364794,18.744946897141286,0.38628164075517624,19.6282075430691,7.317617398611937,2.0568845356941043,-0.20806467971659157,0.35266673428285783
Jul-04,100.0,48.0987565327086,2.7394973127113524,0.46669776218290526,21.013325135424505,0.3402838879289326,19.07471404492595,6.179703815207828,1.925890197491864,-0.18365789278407343,0.344789204202135
Aug-04,100.0,48.36105841129739,2.492949986293525,0.5137892568376312,21.121813923064607,0.35012580101455054,19.288946067055875,5.860400229074555,1.9072356618056179,-0.22201775599217238,0.32569841954841916
Sep-04,100.0,48.93987879221267,2.10653652025195,0.47881247355656065,20.217387417988096,0.3995566440817348,19.644719356895553,6.115510902145867,1.9953995864395064,-0.22942476953239063,0.3316230759604555
Oct-04,100.0,50.441670667306774,1.8972635621699472,0.5562489998399744,18.31621059369499,0.4061449831973115,20.012802048327732,6.037125940150425,2.192670827332373,-0.22499599935989759,0.36517842854856775
Nov-04,100.0,52.113697074819356,1.7444497039069715,0.5309482590259549,16.44913456095809,0.4025143908825194,19.510362428459356,6.9304636528843,2.1489501855339768,-0.22012505751387781,0.38960480104335965
Dec-04,100.0,51.69060792869091,2.3971481043901415,0.5565173652134243,15.005205469837518,0.3523927614725046,20.066501339384935,7.665200556809808,2.054113490940143,-0.19008738170716016,0.4024003649677729
Jan-05,100.0,51.5893810055345,2.990490235223143,0.5621923461402829,14.962068774572234,0.3281641170316011,20.350838333998794,7.073889385960055,2.0412624118022507,-0.21129572366599536,0.31330055578061383
Feb-05,100.0,52.20033500837521,1.8676716917922949,0.5829145728643216,15.046231155778894,0.3604690117252931,20.417755443886097,7.238525963149078,2.084087102177554,-0.11591289782244556,0.3182579564489112
Mar-05,100.0,51.53847123083999,2.038694882472642,0.5922043230915586,16.347674338022667,0.38241279161337877,19.384926509963524,7.2248927417170155,2.3212519451391995,-0.15655614285984287,0.3263423822993908
Apr-05,100.0,49.41359708801569,1.8210262396308907,0.5798412775156961,17.963683079962152,0.38713643364806155,19.161354045074972,7.963061451433544,2.4868594636036496,-0.1167280237047679,0.33947824645499064
May-05,100.0,48.865937498016265,1.5308098088630173,0.6001993258469762,17.401654277570763,0.3780208339945788,19.986542331350655,8.658295827487922,2.394449346477836,-0.14790739600459593,0.33199814639658226
Jun-05,100.0,48.083712796145974,2.403264480080952,0.5617699465452385,20.797586836490023,0.31594403748432653,18.1878175938758,7.364603268879649,2.0996942299654635,-0.1141138168459491,0.2988957082205944
Jul-05,100.0,46.25976324594679,2.7441495100354487,0.4959306343437557,24.067923852896282,0.2886092563774939,17.66706274827605,6.452567155719733,1.8805590219601567,-0.15536674008263024,0.2990499013110467
Aug-05,100.0,46.321315944791955,3.065631783395606,0.5220513605685767,24.8893048616959,0.28942487917992993,17.627753178858153,5.325714116377448,1.7869269844248914,-0.15384957314769312,0.32622036296645684
Sep-05,100.0,49.014042681986645,2.9844268427093983,0.5216750709558047,20.945525358490997,0.3269392207139553,19.056416289282677,4.95805469735993,2.082702773700952,-0.19416477736723983,0.30409630572957413
Oct-05,100.0,51.33945220892673,2.650143174103502,0.5666913191613095,17.68057952325868,0.3413422335160146,19.35410464035803,5.690933571008666,2.2699258528814976,-0.193111208035449,0.2999386848210166
Nov-05,100.0,51.87527563170704,1.6983813272789638,0.5448932590693041,16.150793002629733,0.31524100419776885,20.552080100615782,6.322133838590073,2.3919115365140553,-0.1809777371249367,0.330594711137971
Dec-05,100.0,51.12452994964105,3.219467913048225,0.5248476735200416,15.51072820819245,0.30508386933677295,20.607524827564415,6.360510311662419,2.2280889741770347,-0.19477105782517143,0.3142766036294064
Jan-06,100.0,51.49304139865757,1.2919204766048598,0.5750658739479946,13.32905330160836,0.3520376805067882,21.880495834575758,8.348191737307474,2.5664976966938275,-0.16217466180649795,0.32617492956203714
Feb-06,100.0,51.61046812415198,1.0597625377034032,0.5424083974060709,15.425938639846681,0.3624732781705837,20.373991728841354,8.057058630215435,2.3993518431147973,-0.1454448432156651,0.31431704372781316
Mar-06,100.0,50.61494054528911,0.7551846390361748,0.5041884981018416,17.231512565494306,0.38716154739120884,19.9921563705958,7.725974963134942,2.5723966994007466,-0.13647915163304364,0.35359081354124183
Apr-06,100.0,47.481014443123904,1.0202848337127086,0.5542909708653116,18.83145660012489,0.396161929510035,19.326994742461174,9.587118694142847,2.6388413270753177,-0.19707377340880552,0.3609102323926166
May-06,100.0,47.4901396181673,0.8777554625305489,0.4591429331913761,19.83751542575072,0.39169308200450065,18.98758680765601,9.321387954605948,2.430614368330631,-0.13429477097297166,0.33845911873593537
Jun-06,100.0,46.585680557843304,1.1145884807555044,0.46834678526327345,22.253335529566794,0.3203755559215945,18.775325317081208,8.169164882226982,2.1363860978422005,-0.11612584417723604,0.2923735793114808
Jul-06,100.0,45.76300920274547,1.2477431710365698,0.4583098818042936,26.33734628588693,0.30870740044978207,17.588281301395398,6.198269581722183,1.9786999203257143,-0.15545013534882474,0.27459608548295533
Aug-06,100.0,46.46203799756231,1.611475293246322,0.4384900052236225,26.140674852794394,0.31685071965823286,17.66123949451029,5.328585477348362,1.9359284682523916,-0.17044214408860048,0.27491459499758436
Sep-06,100.0,48.66362500188222,0.9164144494135008,0.4824501965035912,21.885832166357982,0.3472316333137583,20.069566788634415,5.180165936365964,2.3249160530634985,-0.18942645043742753,0.3186219150441945
Oct-06,100.0,50.18860766185584,1.0430174738079467,0.47828290838301196,21.967428249789315,0.36850796257078616,17.88398685188468,5.303715866366885,2.5795557379955034,-0.15766543208724776,0.34425174224967114
Nov-06,100.0,51.57216836643927,1.085202112828674,0.4502537529232531,17.285603847858223,0.34448293596498886,19.85774310306347,6.557143735100708,2.6859965260594065,-0.17887236017712568,0.3402779799391252
Dec-06,100.0,51.596125882069565,0.9233294576294371,0.435942346178665,16.69070396065219,0.31758964919427984,20.961511583993246,6.4219719700371405,2.5291198187241104,-0.19834484645373093,0.32234754656048625
Jan-07,100.0,49.709643567325074,1.2502439672899972,0.4452226254557592,17.388856988496055,0.3264211625006011,20.933383493951023,7.36710500635022,2.4518359068935967,-0.161796278119882,0.2890835598575514
Feb-07,100.0,50.6150419206138,2.3500293908362466,0.39816848683599915,17.826934381090865,0.30349905639946784,20.179129412492653,5.7442069114871765,2.436964390681558,-0.13829161897101136,0.2843176685332426
Mar-07,100.0,49.86753871645172,1.284983664668566,0.40471680744903593,17.53793634993494,0.3850582423994683,20.065778182737283,7.539839798296883,2.739093396906428,-0.1429146475032062,0.3176574479438077
Apr-07,100.0,48.2467860217927,1.2634884818014773,0.41236569249395477,19.844026800471088,0.3836650402963755,18.90317323647688,7.881463007498457,2.8677559718799586,-0.12337981519419125,0.3206555624832992
May-07,100.0,47.70186824468585,1.0566227441906948,0.41913610718255134,20.1300412170695,0.3558417094938568,19.692431625394075,7.8881778784565855,2.6108181936566295,-0.16565567241969334,0.31071795228995497
Jun-07,100.0,47.832007828975485,1.1613899188157295,0.43114498766385023,22.46998663009469,0.3181210458849637,18.999875949332193,6.289920194070378,2.356687020165125,-0.14417444280575042,0.2850408678033383
Jul-07,100.0,47.060469043247394,1.0490150702140755,0.3481458499692289,24.790578445982717,0.2934699129762528,18.498013864800395,5.716305635944724,2.1288012491544306,-0.1513124767945151,0.26676771118898546
Aug-07,100.0,45.07737134213852,1.351835124479311,0.35206509292384724,28.766918683632177,0.2683755455823536,17.247870421079334,4.727629641747097,2.1088343444832467,-0.15433964679691892,0.2536765316016946
Sep-07,100.0,47.66287556908671,1.0261850228197438,0.3626960500177268,24.910943910139167,0.31514319318840495,19.015233796856446,4.148353658193442,2.488224336933094,-0.2090637433383794,0.27997096180577047
Oct-07,100.0,48.77531079476272,1.06970521473776,0.35747034860123567,23.55816785172046,0.34093471430933664,18.5469687175864,4.448386272417059,2.814665604377433,-0.22849240112442315,0.31718353050824527
Nov-07,100.0,50.74195407239027,0.6370521771520807,0.3613464373151482,19.304814025972373,0.32823627918230647,20.66169377560864,4.992629806146391,2.8745347863598885,-0.21075889119174285,0.3078607972544038
Dec-07,100.0,50.197811083196164,0.8094371769326288,0.4077507291576425,19.292500505356784,0.29512836062259956,20.78691270322562,5.296716624794247,2.7586704785006786,-0.16315804672384418,0.31851916024141613
Jan-08,100.0,50.379340933007896,0.8625391875437329,0.37631061328161586,20.00011019344459,0.2928390790031901,19.48633325803448,5.724273962941945,2.8217786323891594,-0.20551077416404495,0.26198491451743533
Feb-08,100.0,51.26512583588122,0.7499092603643119,0.3786457340067547,18.468437986379826,0.2989794097924985,20.033466008009697,5.779345813365487,2.8756774713478066,-0.1387239854078362,0.28882887427485193
Mar-08,100.0,49.515756399593386,0.6505868219203401,0.3200566799125158,19.151341527277207,0.32313710994054773,19.93531096941133,6.674983827742354,3.296984259002557,-0.1703477805501648,0.3018821427471275
Apr-08,100.0,48.05486080460334,0.7434652542788485,0.368136269269122,20.6123616628251,0.3338073986889641,18.74454416163994,7.269220080754581,3.5868765631896427,-0.04315629444362709,0.329557157569516
May-08,100.0,47.630555427447,0.7203800212147765,0.3243708588909899,19.145567187812265,0.32098879306369044,19.93143630186475,8.369383080447047,3.41281188027487,-0.18047933096588725,0.3249857799504988
Jun-08,100.0,45.842635798117975,0.9935434417288246,0.3363628323090571,22.679699498001924,0.3033965945608388,18.84677131883712,7.819966819347697,2.987062761820272,-0.09970276782387988,0.2899956849070915
Jul-08,100.0,46.34723256391164,0.7403822288409034,0.2913874410523703,24.899726979399357,0.2913874410523703,18.44576818069,6.3427649540829,2.564656242243733,-0.19831223628691982,0.27500620501365103
Aug-08,100.0,46.422116934499094,0.6547776660916689,0.32494659204549253,25.623735497587326,0.2948684660412816,18.668233128613554,5.457508862764051,2.4458400923424177,-0.1665865440233221,0.2740451480383663
Sep-08,100.0,47.73055351776037,0.8844688453983957,0.34935040348344654,23.409139314196466,0.24345078921835434,19.8351752372388,4.7855976524599475,2.6397993231890573,-0.152933241829756,0.2753981588849185
Oct-08,100.0,47.6667493336933,0.6099570863954142,0.4216018358358421,23.005396377928534,0.25302388658502517,19.720794733587194,4.856426210260966,3.3423639211796066,-0.15602093254684551,0.2797075470809645
Nov-08,100.0,49.76068067319043,0.7066693329376931,0.37220283441811863,19.820929797513916,0.2325461383149597,20.45115886029815,5.0534436825503315,3.4775484928042935,-0.1577185320887868,0.2822161872754365
Dec-08,100.0,48.78946664417938,0.9470831467470007,0.3306212888705372,18.71601463224561,0.2189602731042344,21.207160262636013,6.066042838283445,3.602812461834614,-0.14481037982192393,0.2666488319210929
Jan-09,100.0,48.43053243303389,1.3994642147873337,0.32000630998357715,18.70177721814233,0.2273284261943193,20.87421442112943,6.617031885135763,3.3068257683954334,-0.1411295433994473,0.26366717090196146
Feb-09,100.0,46.83352886631859,0.7534389986938619,0.3493005679873175,20.65193910006082,0.26056293558711413,21.3458873264714,5.919830368211322,3.732630522422039,-0.13726083213964047,0.29080684775347554
Mar-09,100.0,43.63447873974173,0.6725627247644098,0.4056625338454555,21.958255393540952,0.2685099628786586,21.648535268493866,7.027298512892663,4.169309375633848,-0.10141563346136387,0.31680312166978425
Apr-09,100.0,43.495304572472605,0.5726383847314851,0.39649509389128157,21.123034361756872,0.26179728324877305,20.518275729872176,8.900416872454988,4.485091715393887,-0.09394308844810853,0.3408890746260409
May-09,100.0,42.29696825631372,0.659479740191323,0.3713388113303309,21.89035868245392,0.2483087380262507,21.006662255144455,9.495480331249638,3.811041226317514,-0.1121083435590705,0.3324703025319139
Jun-09,100.0,42.59559682216431,0.6011655132342705,0.331647768784265,24.220642125307055,0.2519717653556081,20.05850577291476,8.408550932238004,3.298356430745158,-0.0650064143497345,0.29856928360630275
Jul-09,100.0,42.4741371442683,0.570137058371942,0.3312378201652431,27.351010087453226,0.25929962259288886,19.58141632352862,6.277144590408598,3.002882896425101,-0.13179722017920129,0.28480010307562637
Aug-09,100.0,42.82555263220022,0.6424095209865144,0.31294183688726485,28.65529443551116,0.26546281553219786,18.95094971158462,5.136128387470785,3.092956578992238,-0.16079911652296175,0.27910319735796296
Sep-09,100.0,41.88899850641874,0.5122159064877627,0.3591925498089499,28.138887785926126,0.3121554301911112,20.08301746176707,5.302060775623777,3.214406797780092,-0.10629167290264843,0.29535645889902595
Oct-09,100.0,45.58233454924439,0.5911281917665451,0.24296508598228242,23.646104742053154,0.3126628452318916,18.89688639916623,6.413170922355393,4.125846795205836,-0.12539082855653985,0.31494267847837415
Nov-09,100.0,46.12065332816424,0.4433057461189677,0.2551957793247594,21.334299728622717,0.30677431860704235,19.913024423955367,7.082104269556863,4.318438485006826,-0.11124782982453182,0.33711463583191464
