date,industrial_ppi_nominal,year,month,decade,industrial_index_2024base,mom_pct,yoy_pct,rolling_vol_12m,shock,direction,event
1958-01-01,17.4,1958,1,1950,6.817687589261751,,,,False,flat,
1958-02-01,17.4,1958,2,1950,6.817687589261751,0.0,,,False,flat,
1958-03-01,17.4,1958,3,1950,6.817687589261751,0.0,,,False,flat,
1958-04-01,17.4,1958,4,1950,6.817687589261751,0.0,,,False,flat,
1958-05-01,17.4,1958,5,1950,6.817687589261751,0.0,,,False,flat,
1958-06-01,17.4,1958,6,1950,6.817687589261751,0.0,,,False,flat,
1958-07-01,17.4,1958,7,1950,6.817687589261751,0.0,,,False,flat,
1958-08-01,17.5,1958,8,1950,6.856869701843715,0.5747126436781658,,,False,up,
1958-09-01,17.5,1958,9,1950,6.856869701843715,0.0,,,False,flat,
1958-10-01,17.5,1958,10,1950,6.856869701843715,0.0,,,False,flat,
1958-11-01,17.5,1958,11,1950,6.856869701843715,0.0,,,False,flat,
1958-12-01,17.5,1958,12,1950,6.856869701843715,0.0,,,False,flat,
1959-01-01,17.5,1959,1,1950,6.856869701843715,0.0,0.5747126436781658,0.16590524976713525,False,flat,
1959-02-01,17.5,1959,2,1950,6.856869701843715,0.0,0.5747126436781658,0.16590524976713525,False,flat,
1959-03-01,17.5,1959,3,1950,6.856869701843715,0.0,0.5747126436781658,0.16590524976713525,False,flat,
1959-04-01,17.5,1959,4,1950,6.856869701843715,0.0,0.5747126436781658,0.16590524976713525,False,flat,
1959-05-01,17.5,1959,5,1950,6.856869701843715,0.0,0.5747126436781658,0.16590524976713525,False,flat,
1959-06-01,17.5,1959,6,1950,6.856869701843715,0.0,0.5747126436781658,0.16590524976713525,False,flat,
1959-07-01,17.5,1959,7,1950,6.856869701843715,0.0,0.5747126436781658,0.16590524976713525,False,flat,
1959-08-01,17.5,1959,8,1950,6.856869701843715,0.0,0.0,0.0,False,flat,
1959-09-01,17.5,1959,9,1950,6.856869701843715,0.0,0.0,0.0,False,flat,
1959-10-01,17.5,1959,10,1950,6.856869701843715,0.0,0.0,0.0,False,flat,
1959-11-01,17.5,1959,11,1950,6.856869701843715,0.0,0.0,0.0,False,flat,
1959-12-01,17.6,1959,12,1950,6.89605181442568,0.5714285714285783,0.5714285714285783,0.1649572197684665,False,up,
1960-01-01,17.6,1960,1,1960,6.89605181442568,0.0,0.5714285714285783,0.1649572197684665,False,flat,
1960-02-01,17.8,1960,2,1960,6.974416039589608,1.1363636363636243,1.7142857142857126,0.3535285433864186,False,up,
1960-03-01,17.8,1960,3,1960,6.974416039589608,0.0,1.7142857142857126,0.3535285433864186,False,flat,
1960-04-01,17.8,1960,4,1960,6.974416039589608,0.0,1.7142857142857126,0.3535285433864186,False,flat,
1960-05-01,17.8,1960,5,1960,6.974416039589608,0.0,1.7142857142857126,0.3535285433864186,False,flat,
1960-06-01,17.8,1960,6,1960,6.974416039589608,0.0,1.7142857142857126,0.3535285433864186,False,flat,
1960-07-01,17.8,1960,7,1960,6.974416039589608,0.0,1.7142857142857126,0.3535285433864186,False,flat,
1960-08-01,17.8,1960,8,1960,6.974416039589608,0.0,1.7142857142857126,0.3535285433864186,False,flat,
1960-09-01,17.8,1960,9,1960,6.974416039589608,0.0,1.7142857142857126,0.3535285433864186,False,flat,
1960-10-01,17.8,1960,10,1960,6.974416039589608,0.0,1.7142857142857126,0.3535285433864186,False,flat,
1960-11-01,17.9,1960,11,1960,7.013598152171571,0.561797752808979,2.2857142857142687,0.36979311483632643,False,up,
1960-12-01,17.9,1960,12,1960,7.013598152171571,0.0,1.7045454545454364,0.35247518981733017,False,flat,
1961-01-01,17.9,1961,1,1960,7.013598152171571,0.0,1.7045454545454364,0.35247518981733017,False,flat,
1961-02-01,17.9,1961,2,1960,7.013598152171571,0.0,0.561797752808979,0.16217704190719545,False,flat,
1961-03-01,17.9,1961,3,1960,7.013598152171571,0.0,0.561797752808979,0.16217704190719545,False,flat,
1961-04-01,17.9,1961,4,1960,7.013598152171571,0.0,0.561797752808979,0.16217704190719545,False,flat,
1961-05-01,17.9,1961,5,1960,7.013598152171571,0.0,0.561797752808979,0.16217704190719545,False,flat,
1961-06-01,17.9,1961,6,1960,7.013598152171571,0.0,0.561797752808979,0.16217704190719545,False,flat,
1961-07-01,17.9,1961,7,1960,7.013598152171571,0.0,0.561797752808979,0.16217704190719545,False,flat,
1961-08-01,17.9,1961,8,1960,7.013598152171571,0.0,0.561797752808979,0.16217704190719545,False,flat,
1961-09-01,17.9,1961,9,1960,7.013598152171571,0.0,0.561797752808979,0.16217704190719545,False,flat,
1961-10-01,17.9,1961,10,1960,7.013598152171571,0.0,0.561797752808979,0.16217704190719545,False,flat,
1961-11-01,17.9,1961,11,1960,7.013598152171571,0.0,0.0,0.0,False,flat,
1961-12-01,17.9,1961,12,1960,7.013598152171571,0.0,0.0,0.0,False,flat,
1962-01-01,17.9,1962,1,1960,7.013598152171571,0.0,0.0,0.0,False,flat,
1962-02-01,18.2,1962,2,1960,7.131144489917464,1.6759776536312998,1.6759776536312998,0.48381307473991414,False,up,
1962-03-01,18.2,1962,3,1960,7.131144489917464,0.0,1.6759776536312998,0.48381307473991414,False,flat,
1962-04-01,18.2,1962,4,1960,7.131144489917464,0.0,1.6759776536312998,0.48381307473991414,False,flat,
1962-05-01,18.1,1962,5,1960,7.0919623773355,-0.5494505494505364,1.1173184357541999,0.522671609520984,False,down,
1962-06-01,18.1,1962,6,1960,7.0919623773355,0.0,1.1173184357541999,0.522671609520984,False,flat,
1962-07-01,18.1,1962,7,1960,7.0919623773355,0.0,1.1173184357541999,0.522671609520984,False,flat,
1962-08-01,18.1,1962,8,1960,7.0919623773355,0.0,1.1173184357541999,0.522671609520984,False,flat,
1962-09-01,18.1,1962,9,1960,7.0919623773355,0.0,1.1173184357541999,0.522671609520984,False,flat,
1962-10-01,18.1,1962,10,1960,7.0919623773355,0.0,1.1173184357541999,0.522671609520984,False,flat,
1962-11-01,18.1,1962,11,1960,7.0919623773355,0.0,1.1173184357541999,0.522671609520984,False,flat,
1962-12-01,18.1,1962,12,1960,7.0919623773355,0.0,1.1173184357541999,0.522671609520984,False,flat,
1963-01-01,18.1,1963,1,1960,7.0919623773355,0.0,1.1173184357541999,0.522671609520984,False,flat,
1963-02-01,18.1,1963,2,1960,7.0919623773355,0.0,-0.5494505494505364,0.1586127113158275,False,flat,
1963-03-01,18.1,1963,3,1960,7.0919623773355,0.0,-0.5494505494505364,0.1586127113158275,False,flat,
1963-04-01,18.1,1963,4,1960,7.0919623773355,0.0,-0.5494505494505364,0.1586127113158275,False,flat,
1963-05-01,18.0,1963,5,1960,7.052780264753536,-0.5524861878453136,-0.5524861878453136,0.159489024638021,False,down,
1963-06-01,18.0,1963,6,1960,7.052780264753536,0.0,-0.5524861878453136,0.159489024638021,False,flat,
1963-07-01,18.0,1963,7,1960,7.052780264753536,0.0,-0.5524861878453136,0.159489024638021,False,flat,
1963-08-01,17.9,1963,8,1960,7.013598152171571,-0.5555555555555647,-1.1049723756906271,0.21565332469567094,False,down,
1963-09-01,17.9,1963,9,1960,7.013598152171571,0.0,-1.1049723756906271,0.21565332469567094,False,flat,
1963-10-01,17.8,1963,10,1960,6.974416039589608,-0.5586592178770777,-1.6574585635359185,0.2512680707073844,False,down,
1963-11-01,17.8,1963,11,1960,6.974416039589608,0.0,-1.6574585635359185,0.2512680707073844,False,flat,
1963-12-01,17.8,1963,12,1960,6.974416039589608,0.0,-1.6574585635359185,0.2512680707073844,False,flat,
1964-01-01,17.8,1964,1,1960,6.974416039589608,0.0,-1.6574585635359185,0.2512680707073844,False,flat,
1964-02-01,17.8,1964,2,1960,6.974416039589608,0.0,-1.6574585635359185,0.2512680707073844,False,flat,
1964-03-01,17.4,1964,3,1960,6.817687589261751,-2.2471910112359716,-3.8674033149171394,0.6536126641000443,False,down,
1964-04-01,17.8,1964,4,1960,6.974416039589608,2.298850574712663,-1.6574585635359185,1.0019617695591754,False,up,
1964-05-01,17.8,1964,5,1960,6.974416039589608,0.0,-1.1111111111111072,0.9936726278633673,False,flat,
1964-06-01,17.8,1964,6,1960,6.974416039589608,0.0,-1.1111111111111072,0.9936726278633673,False,flat,
1964-07-01,17.7,1964,7,1960,6.935233927007643,-0.5617977528090012,-1.6666666666666718,1.0023183734339078,False,down,
1964-08-01,17.9,1964,8,1960,7.013598152171571,1.1299435028248483,0.0,1.0548054103946218,False,up,
1964-09-01,17.9,1964,9,1960,7.013598152171571,0.0,0.0,1.0548054103946218,False,flat,
1964-10-01,17.9,1964,10,1960,7.013598152171571,0.0,0.561797752808979,1.0398844875355449,False,flat,
1964-11-01,17.9,1964,11,1960,7.013598152171571,0.0,0.561797752808979,1.0398844875355449,False,flat,
1964-12-01,17.9,1964,12,1960,7.013598152171571,0.0,0.561797752808979,1.0398844875355449,False,flat,
1965-01-01,17.9,1965,1,1960,7.013598152171571,0.0,0.561797752808979,1.0398844875355449,False,flat,
1965-02-01,17.8,1965,2,1960,6.974416039589608,-0.5586592178770777,0.0,1.0548054103946218,False,down,
1965-03-01,17.8,1965,3,1960,6.974416039589608,0.0,2.298850574712663,0.7830690266010358,False,flat,
1965-04-01,17.8,1965,4,1960,6.974416039589608,0.0,0.0,0.416094575878656,False,flat,
1965-05-01,17.8,1965,5,1960,6.974416039589608,0.0,0.0,0.416094575878656,False,flat,
1965-06-01,17.8,1965,6,1960,6.974416039589608,0.0,0.0,0.416094575878656,False,flat,
1965-07-01,17.8,1965,7,1960,6.974416039589608,0.0,0.5649717514124353,0.37678970464318595,False,flat,
1965-08-01,17.8,1965,8,1960,6.974416039589608,0.0,-0.5586592178770777,0.16127102491329834,False,flat,
1965-09-01,17.8,1965,9,1960,6.974416039589608,0.0,-0.5586592178770777,0.16127102491329834,False,flat,
1965-10-01,17.8,1965,10,1960,6.974416039589608,0.0,-0.5586592178770777,0.16127102491329834,False,flat,
1965-11-01,17.8,1965,11,1960,6.974416039589608,0.0,-0.5586592178770777,0.16127102491329834,False,flat,
1965-12-01,17.8,1965,12,1960,6.974416039589608,0.0,-0.5586592178770777,0.16127102491329834,False,flat,
1966-01-01,17.7,1966,1,1960,6.935233927007643,-0.5617977528090012,-1.1173184357541888,0.21806966877798756,False,down,
1966-02-01,17.7,1966,2,1960,6.935233927007643,0.0,-0.5617977528090012,0.1621770419072019,False,flat,
1966-03-01,17.8,1966,3,1960,6.974416039589608,0.5649717514124353,0.0,0.24022885971374294,False,up,
1966-04-01,17.7,1966,4,1960,6.935233927007643,-0.5617977528090012,-0.5617977528090012,0.28989362758416337,False,down,
1966-05-01,17.7,1966,5,1960,6.935233927007643,0.0,-0.5617977528090012,0.28989362758416337,False,flat,
1966-06-01,17.7,1966,6,1960,6.935233927007643,0.0,-0.5617977528090012,0.28989362758416337,False,flat,
1966-07-01,17.7,1966,7,1960,6.935233927007643,0.0,-0.5617977528090012,0.28989362758416337,False,flat,
1966-08-01,17.7,1966,8,1960,6.935233927007643,0.0,-0.5617977528090012,0.28989362758416337,False,flat,
1966-09-01,17.7,1966,9,1960,6.935233927007643,0.0,-0.5617977528090012,0.28989362758416337,False,flat,
1966-10-01,17.7,1966,10,1960,6.935233927007643,0.0,-0.5617977528090012,0.28989362758416337,False,flat,
1966-11-01,17.7,1966,11,1960,6.935233927007643,0.0,-0.5617977528090012,0.28989362758416337,False,flat,
1966-12-01,17.8,1966,12,1960,6.974416039589608,0.5649717514124353,0.0,0.3397346868341813,False,up,
1967-01-01,17.8,1967,1,1960,6.974416039589608,0.0,0.5649717514124353,0.2903138962755431,False,flat,
1967-02-01,17.8,1967,2,1960,6.974416039589608,0.0,0.5649717514124353,0.2903138962755431,False,flat,
1967-03-01,17.8,1967,3,1960,6.974416039589608,0.0,0.0,0.24022885971374294,False,flat,
1967-04-01,17.8,1967,4,1960,6.974416039589608,0.0,0.5649717514124353,0.16309329638125192,False,flat,
1967-05-01,17.8,1967,5,1960,6.974416039589608,0.0,0.5649717514124353,0.16309329638125192,False,flat,
1967-06-01,17.8,1967,6,1960,6.974416039589608,0.0,0.5649717514124353,0.16309329638125192,False,flat,
1967-07-01,17.8,1967,7,1960,6.974416039589608,0.0,0.5649717514124353,0.16309329638125192,False,flat,
1967-08-01,17.8,1967,8,1960,6.974416039589608,0.0,0.5649717514124353,0.16309329638125192,False,flat,
1967-09-01,17.8,1967,9,1960,6.974416039589608,0.0,0.5649717514124353,0.16309329638125192,False,flat,
1967-10-01,17.8,1967,10,1960,6.974416039589608,0.0,0.5649717514124353,0.16309329638125192,False,flat,
1967-11-01,17.8,1967,11,1960,6.974416039589608,0.0,0.5649717514124353,0.16309329638125192,False,flat,
1967-12-01,17.8,1967,12,1960,6.974416039589608,0.0,0.0,0.0,False,flat,
1968-01-01,17.9,1968,1,1960,7.013598152171571,0.561797752808979,0.561797752808979,0.16217704190719542,False,up,
1968-02-01,17.9,1968,2,1960,7.013598152171571,0.0,0.561797752808979,0.16217704190719542,False,flat,
1968-03-01,17.9,1968,3,1960,7.013598152171571,0.0,0.561797752808979,0.16217704190719542,False,flat,
1968-04-01,17.9,1968,4,1960,7.013598152171571,0.0,0.561797752808979,0.16217704190719542,False,flat,
1968-05-01,17.9,1968,5,1960,7.013598152171571,0.0,0.561797752808979,0.16217704190719542,False,flat,
1968-06-01,17.9,1968,6,1960,7.013598152171571,0.0,0.561797752808979,0.16217704190719542,False,flat,
1968-07-01,18.0,1968,7,1960,7.052780264753536,0.5586592178770999,1.1235955056179803,0.2180696687779875,False,up,
1968-08-01,18.0,1968,8,1960,7.052780264753536,0.0,1.1235955056179803,0.2180696687779875,False,flat,
1968-09-01,18.0,1968,9,1960,7.052780264753536,0.0,1.1235955056179803,0.2180696687779875,False,flat,
1968-10-01,18.0,1968,10,1960,7.052780264753536,0.0,1.1235955056179803,0.2180696687779875,False,flat,
1968-11-01,18.0,1968,11,1960,7.052780264753536,0.0,1.1235955056179803,0.2180696687779875,False,flat,
1968-12-01,18.0,1968,12,1960,7.052780264753536,0.0,1.1235955056179803,0.2180696687779875,False,flat,
1969-01-01,18.0,1969,1,1960,7.052780264753536,0.0,0.5586592178770999,0.16127102491330467,False,flat,
1969-02-01,18.0,1969,2,1960,7.052780264753536,0.0,0.5586592178770999,0.16127102491330467,False,flat,
1969-03-01,18.0,1969,3,1960,7.052780264753536,0.0,0.5586592178770999,0.16127102491330467,False,flat,
1969-04-01,18.0,1969,4,1960,7.052780264753536,0.0,0.5586592178770999,0.16127102491330467,False,flat,
1969-05-01,18.1,1969,5,1960,7.0919623773355,0.5555555555555536,1.1173184357541999,0.21685476572268803,False,up,
1969-06-01,18.0,1969,6,1960,7.052780264753536,-0.5524861878453136,0.5586592178770999,0.28598921909094127,False,down,
1969-07-01,18.0,1969,7,1960,7.052780264753536,0.0,0.0,0.23623604874317047,False,flat,
1969-08-01,18.2,1969,8,1960,7.131144489917464,1.1111111111111072,1.1111111111111072,0.39829192347438347,False,up,
1969-09-01,18.4,1969,9,1960,7.20950871508139,1.098901098901095,2.2222222222222143,0.49062949518476917,False,up,
1969-10-01,18.4,1969,10,1960,7.20950871508139,0.0,2.2222222222222143,0.49062949518476917,False,flat,
1969-11-01,18.4,1969,11,1960,7.20950871508139,0.0,2.2222222222222143,0.49062949518476917,False,flat,
1969-12-01,18.4,1969,12,1960,7.20950871508139,0.0,2.2222222222222143,0.49062949518476917,False,flat,
1970-01-01,18.4,1970,1,1970,7.20950871508139,0.0,2.2222222222222143,0.49062949518476917,False,flat,
1970-02-01,18.4,1970,2,1970,7.20950871508139,0.0,2.2222222222222143,0.49062949518476917,False,flat,
1970-03-01,18.4,1970,3,1970,7.20950871508139,0.0,2.2222222222222143,0.49062949518476917,False,flat,
1970-04-01,18.4,1970,4,1970,7.20950871508139,0.0,2.2222222222222143,0.49062949518476917,False,flat,
1970-05-01,18.6,1970,5,1970,7.28787294024532,1.0869565217391353,2.7624309392265234,0.5478208863024544,False,up,
1970-06-01,18.7,1970,6,1970,7.3270550528272835,0.5376344086021501,3.888888888888875,0.4942697392815606,False,up,
1970-07-01,19.0,1970,7,1970,7.444601390573176,1.6042780748663166,5.555555555555558,0.6046235367106183,False,up,
1970-08-01,19.0,1970,8,1970,7.444601390573176,0.0,4.395604395604402,0.579264227506753,False,flat,
1970-09-01,19.3,1970,9,1970,7.562147728319069,1.5789473684210575,4.891304347826098,0.6474460301125698,False,up,
1970-10-01,19.4,1970,10,1970,7.601329840901032,0.5181347150258864,5.434782608695654,0.6354639563169592,False,up,
1970-11-01,19.5,1970,11,1970,7.640511953482997,0.5154639175257714,5.978260869565233,0.6199680366776765,False,up,
1970-12-01,19.9,1970,12,1970,7.797240403810853,2.051282051282044,8.15217391304348,0.743945905998,False,up,
1971-01-01,20.0,1971,1,1970,7.836422516392817,0.5025125628140836,8.69565217391306,0.7172204145417658,False,up,
1971-02-01,20.2,1971,2,1970,7.914786741556745,1.0000000000000009,9.782608695652172,0.6859579510487734,False,up,
1971-03-01,20.5,1971,3,1970,8.032333079302639,1.4851485148514865,11.413043478260887,0.6655302112442605,False,up,
1971-04-01,20.5,1971,4,1970,8.032333079302639,0.0,11.413043478260887,0.6655302112442605,False,flat,
1971-05-01,20.6,1971,5,1970,8.071515191884602,0.4878048780487809,10.752688172043001,0.673207815241165,False,flat,
1971-06-01,20.7,1971,6,1970,8.110697304466566,0.4854368932038833,10.6951871657754,0.6756215857288559,False,flat,
1971-07-01,21.0,1971,7,1970,8.228243642212458,1.449275362318847,10.526315789473696,0.6612696191998018,False,up,
1971-08-01,21.2,1971,8,1970,8.306607867376385,0.952380952380949,11.578947368421044,0.6062138594571324,False,up,
1971-09-01,21.2,1971,9,1970,8.306607867376385,0.0,9.844559585492219,0.6210912316771467,False,flat,
1971-10-01,21.2,1971,10,1970,8.306607867376385,0.0,9.278350515463929,0.6583935713504305,False,flat,
1971-11-01,21.2,1971,11,1970,8.306607867376385,0.0,8.717948717948708,0.6906900703237167,False,flat,
1971-12-01,21.8,1971,12,1970,8.54170054286817,2.8301886792452935,9.547738693467345,0.8478296535497675,False,up,
1972-01-01,21.5,1972,1,1970,8.424154205122278,-1.3761467889908285,7.499999999999996,1.0502144506331204,False,down,
1972-02-01,21.8,1972,2,1970,8.54170054286817,1.3953488372093092,7.920792079207928,1.069600246950901,False,up,
1972-03-01,21.8,1972,3,1970,8.54170054286817,0.0,6.341463414634152,1.0489517068797451,False,flat,
1972-04-01,21.9,1972,4,1970,8.580882655450134,0.4587155963302614,6.829268292682911,1.0366168072740056,False,flat,
1972-05-01,22.0,1972,5,1970,8.620064768032098,0.4566210045662267,6.796116504854366,1.0368448741524248,False,flat,
1972-06-01,22.0,1972,6,1970,8.620064768032098,0.0,6.2801932367149815,1.0491731382425227,False,flat,
1972-07-01,22.1,1972,7,1970,8.659246880614063,0.454545454545463,5.238095238095242,1.006997182514083,False,flat,
1972-08-01,22.1,1972,8,1970,8.659246880614063,0.0,4.245283018867929,0.9996707972434198,False,flat,
1972-09-01,22.2,1972,9,1970,8.698428993196027,0.4524886877828038,4.716981132075482,0.9937187750234687,False,flat,
1972-10-01,22.3,1972,10,1970,8.737611105777992,0.45045045045044585,5.188679245283034,0.9861546534922778,False,flat,
1972-11-01,22.3,1972,11,1970,8.737611105777992,0.0,5.188679245283034,0.9861546534922777,False,flat,
1972-12-01,22.3,1972,12,1970,8.737611105777992,0.0,2.2935779816513735,0.6350507077220315,False,flat,
1973-01-01,22.6,1973,1,1970,8.855157443523884,1.3452914798206317,5.116279069767438,0.49501396807600856,False,up,
1973-02-01,22.9,1973,2,1970,8.972703781269775,1.327433628318575,5.045871559633008,0.4830652866263964,False,up,
1973-03-01,23.1,1973,3,1970,9.051068006433704,0.8733624454148492,5.9633027522935755,0.48111570254032954,False,up,
1973-04-01,23.3,1973,4,1970,9.129432231597633,0.8658008658008587,6.392694063926951,0.49329855535123257,False,up,
1973-05-01,23.4,1973,5,1970,9.168614344179597,0.42918454935620964,6.363636363636349,0.4936765489820167,False,flat,
1973-06-01,23.3,1973,6,1970,9.129432231597633,-0.42735042735041473,5.909090909090908,0.5468740875870678,False,flat,
1973-07-01,23.4,1973,7,1970,9.168614344179597,0.42918454935620964,5.88235294117645,0.5470343177790273,False,flat,
1973-08-01,23.5,1973,8,1970,9.20779645676156,0.42735042735042583,6.334841628959276,0.5265559662601607,False,flat,
1973-09-01,23.8,1973,9,1970,9.325342794507453,1.276595744680864,7.207207207207222,0.5697153887765153,False,up,
1973-10-01,24.1,1973,10,1970,9.442889132253345,1.2605042016806678,8.071748878923767,0.5997663300204108,False,up,oil_embargo_1973
1973-11-01,24.4,1973,11,1970,9.560435469999236,1.2448132780082943,9.417040358744377,0.5844626545024261,False,up,
1973-12-01,24.9,1973,12,1970,9.756346032909056,2.049180327868849,11.659192825112097,0.6406804516731461,False,up,
1974-01-01,25.3,1974,1,1970,9.913074483236914,1.6064257028112428,11.946902654867241,0.6603814683523535,False,up,
1974-02-01,26.1,1974,2,1970,10.226531383892628,3.1620553359683834,13.973799126637566,0.9184402622466747,True,up,
1974-03-01,27.4,1974,3,1970,10.73589884745816,4.980842911877392,18.614718614718594,1.4423612469892384,True,up,
1974-04-01,28.2,1974,4,1970,11.049355748113872,2.9197080291970767,21.03004291845494,1.488878026590597,False,up,
1974-05-01,29.7,1974,5,1970,11.637087436843332,5.319148936170204,26.923076923076938,1.7767124233958733,True,up,
1974-06-01,30.9,1974,6,1970,12.107272787826902,4.040404040404044,32.618025751072956,1.6827084353181256,True,up,
1974-07-01,31.7,1974,7,1970,12.420729688482615,2.5889967637540368,35.47008547008548,1.5649460873734022,False,up,
1974-08-01,32.4,1974,8,1970,12.695004476556363,2.208201892744488,37.87234042553192,1.4207741413373631,False,up,
1974-09-01,32.9,1974,9,1970,12.890915039466183,1.5432098765432167,38.23529411764706,1.398029014469428,False,up,
1974-10-01,33.9,1974,10,1970,13.282736165285824,3.039513677811545,40.66390041493775,1.3185219757639215,True,up,
1974-11-01,34.3,1974,11,1970,13.43946461561368,1.179941002949847,40.57377049180329,1.326000726993345,False,up,
1974-12-01,34.7,1974,12,1970,13.59619306594154,1.1661807580175099,39.35742971887552,1.3991693177204583,False,up,
1975-01-01,35.2,1975,1,1970,13.79210362885136,1.4409221902017322,39.13043478260872,1.412891236900172,False,up,
1975-02-01,36.0,1975,2,1970,14.105560529507072,2.2727272727272707,37.931034482758605,1.4154437157551343,False,up,
1975-03-01,37.0,1975,3,1970,14.497381655326711,2.777777777777768,35.03649635036496,1.2265144953943121,False,up,
1975-04-01,37.8,1975,4,1970,14.810838555982423,2.1621621621621623,34.04255319148935,1.2247667205666155,False,up,
1975-05-01,37.1,1975,5,1970,14.536563767908675,-1.8518518518518379,24.915824915824913,1.4426810803454055,False,down,
1975-06-01,36.6,1975,6,1970,14.340653204998855,-1.3477088948787075,18.446601941747588,1.5442977857164175,False,down,
1975-07-01,36.9,1975,7,1970,14.458199542744746,0.8196721311475308,16.403785488959,1.5077883300619115,False,up,
1975-08-01,37.4,1975,8,1970,14.654110105654567,1.3550135501354976,15.432098765432102,1.4801199525714077,False,up,
1975-09-01,38.0,1975,9,1970,14.889202781146352,1.6042780748663166,15.50151975683891,1.4814623958052866,False,up,
1975-10-01,38.4,1975,10,1970,15.045931231474208,1.0526315789473717,13.27433628318584,1.3659285530942051,False,up,
1975-11-01,38.6,1975,11,1970,15.124295456638137,0.5208333333333481,12.53644314868807,1.3735748658170828,False,up,
1975-12-01,38.2,1975,12,1970,14.967567006310281,-1.036269430051806,10.086455331412104,1.49113404271788,False,down,
1976-01-01,38.5,1976,1,1970,15.085113344056172,0.785340314136107,9.375,1.478036210536052,False,up,
1976-02-01,38.7,1976,2,1970,15.163477569220102,0.5194805194805197,7.500000000000018,1.3994243917394777,False,up,
1976-03-01,39.2,1976,3,1970,15.359388132129922,1.2919896640826822,5.945945945945952,1.2480676813345615,False,up,
1976-04-01,39.9,1976,4,1970,15.633662920203669,1.7857142857142794,5.555555555555558,1.2062362287110486,False,up,
1976-05-01,39.8,1976,5,1970,15.594480807621705,-0.25062656641604564,7.277628032344996,0.9980575022029415,False,flat,
1976-06-01,40.0,1976,6,1970,15.672845032785634,0.5025125628140836,9.289617486338786,0.7930776262796824,False,up,
