date,petroleum_ppi_nominal,year,month,decade,petroleum_index_2024base,mom_pct,yoy_pct,rolling_vol_12m,shock,direction,event
1980-03-01,71.3,1980,3,1980,34.254075077918415,1.5669515669515688,61.31221719457012,2.9138887916444594,False,up,
1980-04-01,72.8,1980,4,1980,34.97470779344265,2.103786816269282,63.59550561797753,2.7880027329107766,False,up,
1980-05-01,73.6,1980,5,1980,35.35904524172223,1.098901098901095,60.698689956331876,2.9121061081526705,False,up,
1980-06-01,74.9,1980,6,1980,35.98359359517657,1.7663043478260976,54.11522633744856,2.9050431703059694,False,up,
1980-07-01,75.2,1980,7,1980,36.12772013828142,0.4005340453938633,48.91089108910891,3.055491932767483,False,flat,
1980-08-01,77.3,1980,8,1980,37.136605940015336,2.792553191489344,46.958174904942965,3.050692812035674,False,up,
1980-09-01,77.9,1980,9,1980,37.424859026225036,0.7761966364812523,35.24305555555556,2.410063240443712,False,flat,
1980-10-01,79.0,1980,10,1980,37.95332301760946,1.4120667522464547,32.773109243697476,2.419946419004394,False,up,
1980-11-01,81.9,1980,11,1980,39.346546267622976,3.6708860759493644,33.38762214983715,2.4377562636507775,False,up,
1980-12-01,86.3,1980,12,1980,41.46040223316072,5.372405372405353,34.42367601246106,2.511649919386267,False,up,
1981-01-01,96.1,1981,1,1980,46.16853597458569,11.355735805330248,37.28571428571428,3.0831209382616476,True,up,
1981-02-01,114.9,1981,2,1980,55.200466009156045,19.562955254942782,63.67521367521367,5.652639624459183,True,up,
1981-03-01,114.9,1981,3,1980,55.200466009156045,0.0,61.15007012622722,5.739531596121823,False,flat,
1981-04-01,114.9,1981,4,1980,55.200466009156045,0.0,57.82967032967035,5.840382729004381,False,flat,
1981-05-01,114.5,1981,5,1980,55.00829728501625,-0.3481288076588429,55.57065217391306,5.920506936417382,False,flat,
1981-06-01,111.3,1981,6,1980,53.47094749189789,-2.7947598253275086,48.59813084112148,6.2090894450885985,False,down,
1981-07-01,108.9,1981,7,1980,52.317935147059124,-2.156334231805923,44.81382978723405,6.367593788878991,False,down,
1981-08-01,108.7,1981,8,1980,52.22185078498923,-0.18365472910927272,40.620957309185,6.446779107395253,False,flat,
1981-09-01,108.7,1981,9,1980,52.22185078498923,0.0,39.53786906290115,6.475558214800427,False,flat,
1981-10-01,107.5,1981,10,1980,51.64534461256984,-1.1039558417663353,36.0759493670886,6.571350705991948,False,down,
1981-11-01,107.2,1981,11,1980,51.501218069465,-0.27906976744185297,30.89133089133089,6.621474531736509,False,flat,
1981-12-01,107.3,1981,12,1980,51.54926025049994,0.0932835820895539,24.333719582850534,6.585083508460302,False,flat,
1982-01-01,107.3,1982,1,1980,51.54926025049994,0.0,11.65452653485952,5.900671589617069,False,flat,
1982-02-01,105.0,1982,2,1980,50.44429008669612,-2.143522833178002,-8.616187989556146,1.039692840867069,False,down,
1982-03-01,101.6,1982,3,1980,48.81085593150787,-3.23809523809524,-11.575282854656233,1.2317827388515947,False,down,
1982-04-01,97.9,1982,4,1980,47.03329523321477,-3.6417322834645605,-14.795474325500436,1.3970789471835345,False,down,
1982-05-01,97.9,1982,5,1980,47.03329523321477,0.0,-14.497816593886458,1.4223967499812176,False,flat,
1982-06-01,97.9,1982,6,1980,47.03329523321477,0.0,-12.039532794249762,1.3813453899818664,False,flat,
1982-07-01,98.0,1982,7,1980,47.08133741424972,0.10214504596526286,-10.009182736455468,1.3713844538622795,False,flat,
1982-08-01,98.0,1982,8,1980,47.08133741424972,0.0,-9.843606255749771,1.380687521309684,False,flat,
1982-09-01,97.9,1982,9,1980,47.03329523321477,-0.10204081632652073,-9.935602575896961,1.37527410205934,False,flat,
1982-10-01,100.3,1982,10,1980,48.18630757805353,2.4514811031664863,-6.697674418604649,1.6693487399532212,False,up,
1982-11-01,100.0,1982,11,1980,48.04218103494869,-0.29910269192422456,-6.716417910447758,1.6690488353139556,False,flat,
1982-12-01,98.2,1982,12,1980,47.17742177631962,-1.8000000000000016,-8.48089468779123,1.6905325675280392,False,down,
1983-01-01,98.1,1983,1,1980,47.12937959528467,-0.10183299389002753,-8.57409133271203,1.6868272092592866,False,flat,
1983-02-01,94.5,1983,2,1980,45.39986107802651,-3.669724770642191,-9.999999999999998,1.8524147131178148,False,down,
1983-03-01,92.5,1983,3,1980,44.43901745732754,-2.1164021164021163,-8.956692913385822,1.7466919000806476,False,down,
1983-04-01,92.5,1983,4,1980,44.43901745732754,0.0,-5.515832482124628,1.5003943937391528,False,flat,
1983-05-01,92.4,1983,5,1980,44.39097527629259,-0.108108108108107,-5.61797752808989,1.4976949498804637,False,flat,
1983-06-01,92.4,1983,6,1980,44.39097527629259,0.0,-5.61797752808989,1.4976949498804637,False,flat,
1983-07-01,92.1,1983,7,1980,44.24684873318775,-0.32467532467533866,-6.020408163265312,1.4879004349378144,False,flat,
1983-08-01,92.1,1983,8,1980,44.24684873318775,0.0,-6.020408163265312,1.4879004349378144,False,flat,
1983-09-01,92.1,1983,9,1980,44.24684873318775,0.0,-5.924412665985712,1.4907070597371865,False,flat,
1983-10-01,92.1,1983,10,1980,44.24684873318775,0.0,-8.175473579262215,1.1868657881210982,False,flat,
1983-11-01,92.1,1983,11,1980,44.24684873318775,0.0,-7.9000000000000075,1.1991652349600717,False,flat,
1983-12-01,92.0,1983,12,1980,44.198806552152796,-0.10857763300758938,-6.313645621181263,1.1536746684991295,False,flat,
1984-01-01,92.1,1984,1,1980,44.24684873318775,0.10869565217390686,-6.11620795107034,1.1624410684585216,False,flat,
1984-02-01,92.1,1984,2,1980,44.24684873318775,0.0,-2.5396825396825418,0.6089024718352569,False,flat,
1984-03-01,92.1,1984,3,1980,44.24684873318775,0.0,-0.4324324324324391,0.10664526158537352,False,flat,
1984-04-01,91.9,1984,4,1980,44.15076437111785,-0.21715526601518986,-0.648648648648642,0.11781062484938394,False,flat,
1984-05-01,91.9,1984,5,1980,44.15076437111785,0.0,-0.5411255411255422,0.11744242200751874,False,flat,
1984-06-01,91.8,1984,6,1980,44.10272219008289,-0.10881392818281599,-0.6493506493506551,0.11784018463670767,False,flat,
1984-07-01,91.7,1984,7,1980,44.054680009047956,-0.10893246187363426,-0.43431053203039083,0.08459203776694045,False,flat,
1984-08-01,91.5,1984,8,1980,43.95859564697805,-0.21810250817885235,-0.6514657980455918,0.09840270683465192,False,flat,
1984-09-01,91.4,1984,9,1980,43.9105534659431,-0.10928961748633004,-0.7600434310531923,0.09796595378418932,False,flat,
1984-10-01,91.3,1984,10,1980,43.86251128490815,-0.1094091903720007,-0.8686210640608039,0.0965991139389412,False,flat,
1984-11-01,89.4,1984,11,1980,42.94970984524413,-2.0810514786418266,-2.931596091205202,0.5854462480669284,False,down,
1984-12-01,88.6,1984,12,1980,42.565372396964534,-0.8948545861297674,-3.6956521739130443,0.6120565244959363,False,flat,
1985-01-01,86.1,1985,1,1980,41.36431787109082,-2.8216704288939076,-6.514657980456029,0.9307427664812815,False,down,
1985-02-01,83.9,1985,2,1980,40.30738988832196,-2.5551684088269355,-8.903365906623229,1.073385729553933,False,down,
1985-03-01,83.9,1985,3,1980,40.30738988832196,0.0,-8.903365906623229,1.073385729553933,False,flat,
1985-04-01,84.2,1985,4,1980,40.451516431426796,0.35756853396899935,-8.378672470076175,1.1123474093837058,False,flat,
1985-05-01,84.7,1985,5,1980,40.69172733660154,0.5938242280284944,-7.83460282916214,1.1595373391734303,False,flat,
1985-06-01,84.6,1985,6,1980,40.64368515556659,-0.11806375442739991,-7.843137254901967,1.159132411470793,False,flat,
1985-07-01,84.4,1985,7,1980,40.5476007934967,-0.23640661938533203,-7.960741548527805,1.1540752062026247,False,flat,
1985-08-01,83.7,1985,8,1980,40.211305526252055,-0.82938388625593,-8.52459016393442,1.1451593451204227,False,flat,
1985-09-01,83.9,1985,9,1980,40.30738988832196,0.2389486260454099,-8.205689277899342,1.1666311899274517,False,flat,
1985-10-01,84.3,1985,10,1980,40.49955861246175,0.47675804529201393,-7.6670317634173095,1.2054451968480158,False,flat,
1985-11-01,84.7,1985,11,1980,40.69172733660154,0.47449584816132706,-5.2572706935123055,1.1554624571834502,False,flat,
1985-12-01,85.1,1985,12,1980,40.88389606074133,0.47225501770955525,-3.950338600451464,1.1740888910854443,False,flat,
1986-01-01,84.3,1986,1,1980,40.49955861246175,-0.9400705052878933,-2.0905923344947674,0.9059367581194179,False,flat,
1986-02-01,66.7,1986,2,1980,32.044134750310775,-20.877817319098458,-20.500595947556622,6.061044744247551,True,down,
1986-03-01,48.2,1986,3,1980,23.15633125884527,-27.736131934032983,-42.55065554231228,9.606045845673444,True,down,
1986-04-01,41.0,1986,4,1980,19.697294224328964,-14.937759336099587,-51.306413301662715,9.981217400020027,True,down,
1986-05-01,40.0,1986,5,1980,19.216872413979477,-2.4390243902439046,-52.77449822904369,9.856444707744808,False,down,
1986-06-01,41.0,1986,6,1980,19.697294224328964,2.499999999999991,-51.536643026004725,10.015013338940701,False,up,
1986-07-01,37.2,1986,7,1980,17.871691345000915,-9.268292682926827,-55.92417061611374,9.937360268110488,True,down,
1986-08-01,36.0,1986,8,1980,17.29518517258153,-3.2258064516129115,-56.98924731182795,9.846082913735911,False,down,
1986-09-01,42.5,1986,9,1980,20.417926939853192,18.055555555555557,-49.344457687723484,12.02035812020028,True,up,
1986-10-01,42.1,1986,10,1980,20.225758215713398,-0.9411764705882342,-50.05931198102016,11.970776284246403,False,flat,
1986-11-01,41.9,1986,11,1980,20.1296738536435,-0.47505938242280443,-50.531286894923255,11.935066731083607,False,flat,
1986-12-01,42.0,1986,12,1980,20.17771603467845,0.23866348448686736,-50.64629847238542,11.92554453559275,False,flat,
1987-01-01,50.4,1987,1,1980,24.21325924161414,19.999999999999996,-40.2135231316726,13.936690989087813,True,up,
1987-02-01,52.4,1987,2,1980,25.174102862313113,3.9682539682539764,-21.439280359820103,12.887297073150707,False,up,
1987-03-01,52.3,1987,3,1980,25.12606068127816,-0.1908396946564861,8.506224066390033,9.815993645451611,False,flat,
1987-04-01,53.2,1987,4,1980,25.558440310592704,1.7208413001912115,29.756097560975615,8.419168421630499,False,up,
1987-05-01,54.7,1987,5,1980,26.279073026116933,2.819548872180455,36.750000000000014,8.274605117213543,False,up,
1987-06-01,56.4,1987,6,1980,27.09579010371106,3.1078610603290535,37.560975609756085,8.273570780920386,False,up,
1987-07-01,59.8,1987,7,1980,28.729224258899315,6.028368794326244,60.752688172043,7.3399174834050465,False,up,
1987-08-01,61.1,1987,8,1980,29.35377261235365,2.1739130434782705,69.72222222222221,6.99685252436657,False,up,
1987-09-01,57.8,1987,9,1980,27.76838063820034,-5.400981996726683,35.999999999999986,6.155099402817394,False,down,
1987-10-01,56.9,1987,10,1980,27.336001008885802,-1.557093425605538,35.1543942992874,6.191177467720887,False,down,
1987-11-01,56.6,1987,11,1980,27.19187446578096,-0.5272407732864637,35.083532219570415,6.19363021734475,False,flat,
1987-12-01,54.1,1987,12,1980,25.990819939907244,-4.416961130742047,28.809523809523817,6.499956750537726,False,down,
1988-01-01,50.1,1988,1,1980,24.069132698509293,-7.393715341959339,-0.5952380952380931,4.083904740685082,False,down,
1988-02-01,49.7,1988,2,1980,23.8769639743695,-0.7984031936127733,-5.15267175572518,3.893138089126969,False,flat,
1988-03-01,47.2,1988,3,1980,22.675909448495783,-5.030181086519114,-9.751434034416818,4.117144045323913,False,down,
1988-04-01,49.1,1988,4,1980,23.58871088815981,4.02542372881356,-7.70676691729324,4.293990608645547,False,up,
1988-05-01,51.5,1988,5,1980,24.741723232998574,4.887983706720966,-5.850091407678248,4.480366752550441,False,up,
1988-06-01,50.6,1988,6,1980,24.309343603684038,-1.747572815533982,-10.283687943262409,4.351332648887414,False,down,
1988-07-01,45.7,1988,7,1980,21.95527673297155,-9.683794466403162,-23.57859531772575,4.467944847610438,True,down,
1988-08-01,45.0,1988,8,1980,21.61898146572691,-1.5317286652078876,-26.350245499181668,4.267575673774435,False,down,
1988-09-01,42.6,1988,9,1980,20.465969120888143,-5.333333333333334,-26.29757785467127,4.263338569530972,False,down,
1988-10-01,39.3,1988,10,1980,18.880577146734833,-7.7464788732394485,-30.931458699472756,4.515652463849395,False,down,
1988-11-01,39.2,1988,11,1980,18.83253496569989,-0.254452926208637,-30.742049469964662,4.529575249522156,False,flat,
1988-12-01,44.3,1988,12,1980,21.282686198482267,13.010204081632647,-18.114602587800377,6.409229750561856,True,up,
1989-01-01,49.7,1989,1,1980,23.8769639743695,12.18961625282169,-0.7984031936127733,7.20639136616089,True,up,
1989-02-01,50.3,1989,2,1980,24.165217060579188,1.2072434607645732,1.2072434607645732,7.205258906023035,False,up,
1989-03-01,53.9,1989,3,1980,25.89473557783734,7.157057654075549,14.194915254237284,7.239451292145401,False,up,
1989-04-01,58.9,1989,4,1980,28.29684462958478,9.276437847866426,19.959266802443977,7.56725195728316,True,up,
1989-05-01,59.5,1989,5,1980,28.585097715794472,1.018675721561979,15.533980582524265,7.505238482138823,False,up,
1989-06-01,58.3,1989,6,1980,28.008591543375083,-2.0168067226890796,15.217391304347828,7.516104838868559,False,down,
1989-07-01,59.9,1989,7,1980,28.777266439934262,2.7444253859348233,31.07221006564551,6.650187767597376,False,up,
1989-08-01,53.5,1989,8,1980,25.70256685369755,-10.684474123539234,18.88888888888889,7.607673242521746,True,down,
1989-09-01,56.2,1989,9,1980,26.999705741641165,5.046728971962633,31.924882629107977,7.318139252806859,False,up,
1989-10-01,57.6,1989,10,1980,27.67229627613045,2.491103202846978,46.56488549618323,6.5627370015279105,False,up,
1989-11-01,57.6,1989,11,1980,27.67229627613045,0.0,46.93877551020407,6.550141602723837,False,flat,
1989-12-01,59.8,1989,12,1980,28.729224258899315,3.819444444444442,34.98871331828444,5.8286854627329605,False,up,
1990-01-01,64.3,1990,1,1990,30.891122405472004,7.52508361204014,29.37625754527162,5.265736044816777,False,up,
1990-02-01,65.0,1990,2,1990,31.22741767271665,1.0886469673405896,29.224652087475157,5.268081642986563,False,up,
1990-03-01,60.0,1990,3,1990,28.825308620969214,-7.692307692307687,11.31725417439704,5.7432061788144875,False,down,
1990-04-01,52.6,1990,4,1990,25.27018722438301,-12.333333333333329,-10.696095076400669,6.291508069001385,True,down,
1990-05-01,54.5,1990,5,1990,26.182988664047034,3.6121673003802313,-8.403361344537819,6.401352687165532,False,up,
1990-06-01,47.9,1990,6,1990,23.012204715740424,-12.110091743119266,-17.83876500857633,7.224218910173293,True,down,
1990-07-01,46.3,1990,7,1990,22.243529819181244,-3.3402922755741193,-22.704507512520866,7.121654668100421,False,down,
1990-08-01,75.2,1990,8,1990,36.12772013828142,62.419006479481666,40.560747663551396,19.46934403704438,True,up,gulf_war_1990
1990-09-01,91.0,1990,9,1990,43.718384741803305,21.01063829787233,61.92170818505338,20.067877277171725,True,up,
1990-10-01,118.0,1990,10,1990,56.68977362123946,29.670329670329675,104.86111111111111,21.194529591316137,True,up,
1990-11-01,97.3,1990,11,1990,46.74504214700507,-17.542372881355938,68.9236111111111,22.3550742938545,True,down,
1990-12-01,79.3,1990,12,1990,38.09744956071431,-18.49948612538541,32.60869565217392,23.484139700339956,True,down,
1991-01-01,87.9,1991,1,1990,42.2290771297199,10.844892812105943,36.70295489891138,23.542702669199947,True,up,
1991-02-01,64.2,1991,2,1990,30.84308022443706,-26.96245733788396,-1.2307692307692242,25.269721770685212,True,down,
1991-03-01,54.1,1991,3,1990,25.990819939907244,-15.732087227414326,-9.833333333333327,25.66577025182495,True,down,
1991-04-01,56.3,1991,4,1990,27.047747922676113,4.066543438077619,7.034220532319391,25.28125714565696,False,up,
1991-05-01,58.8,1991,5,1990,28.24880244854983,4.440497335701599,7.889908256880718,25.283854606918137,False,up,
1991-06-01,56.2,1991,6,1990,26.999705741641165,-4.421768707482987,17.327766179540728,24.956226704053435,False,down,
1991-07-01,59.3,1991,7,1990,28.489013353724573,5.516014234875444,28.077753779697634,24.855672142795814,False,up,
1991-08-01,60.4,1991,8,1990,29.01747734510901,1.8549747048903997,-19.680851063829795,16.924271042598875,False,up,
1991-09-01,60.4,1991,9,1990,29.01747734510901,0.0,-33.62637362637363,15.528144827207521,False,flat,
1991-10-01,66.3,1991,10,1990,31.85196602617098,9.76821192052979,-43.8135593220339,12.597467199060183,True,up,
1991-11-01,64.0,1991,11,1990,30.74699586236716,-3.4690799396681737,-34.224049331963,11.84334360537344,False,down,
1991-12-01,55.1,1991,12,1990,26.47124175025673,-13.906249999999998,-30.517023959646906,11.35084742679917,True,down,
1992-01-01,51.3,1992,1,1990,24.64563887092868,-6.896551724137934,-41.638225255972706,10.609536958531498,False,down,
1992-02-01,53.5,1992,2,1990,25.70256685369755,4.2884990253411415,-16.666666666666675,7.899732901401137,False,up,
1992-03-01,51.0,1992,3,1990,24.501512327823832,-4.672897196261683,-5.73012939001849,6.5873061114180125,False,down,
1992-04-01,56.0,1992,4,1990,26.90362137957127,9.80392156862746,-0.5328596802841923,7.118715361957246,True,up,
1992-05-01,59.2,1992,5,1990,28.44097117268963,5.714285714285716,0.6802721088435382,7.196890473598539,False,up,
1992-06-01,64.3,1992,6,1990,30.891122405472004,8.614864864864845,14.412811387900337,7.40068463878866,True,up,
1992-07-01,61.9,1992,7,1990,29.73811006063324,-3.732503888024885,4.384485666104565,7.41289375240408,False,down,
1992-08-01,60.5,1992,8,1990,29.06551952614396,-2.2617124394184174,0.16556291390728006,7.445425782127989,False,down,
1992-09-01,63.1,1992,9,1990,30.314616233052625,4.297520661157028,4.470198675496695,7.534039449325825,False,up,
1992-10-01,63.4,1992,10,1990,30.45874277615747,0.47543581616480424,-4.374057315233781,6.965380709372527,False,flat,
1992-11-01,58.5,1992,11,1990,28.10467590544498,-7.728706624605675,-8.59375,7.252771913883555,False,down,
1992-12-01,53.8,1992,12,1990,25.846693396802394,-8.03418803418804,-2.359346642468252,6.415866242076335,True,down,
1993-01-01,52.0,1993,1,1990,24.98193413817332,-3.3457249070631967,1.3645224171540127,6.145623906172636,False,down,
1993-02-01,56.1,1993,2,1990,26.951663560606214,7.884615384615379,4.859813084112141,6.439260446781082,False,up,
1993-03-01,58.1,1993,3,1990,27.91250718130519,3.5650623885918,13.921568627450975,6.2645595563957714,False,up,
1993-04-01,57.7,1993,4,1990,27.720338457165393,-0.688468158347677,3.035714285714297,5.669278222379627,False,flat,
1993-05-01,57.9,1993,5,1990,27.816422819235292,0.34662045060658286,-2.195945945945954,5.417754883229956,False,flat,
1993-06-01,52.9,1993,6,1990,25.414313767487855,-8.635578583765113,-17.729393468118193,5.193406819801718,True,down,
